Ticket_ID,Created_Date,Resolution_Date,Status,Priority,Ticket_Type,Category,Country,Cluster_ID,Cluster_Name,Similarity_Score,Similarity_Level,First_Response_Date,Assigned_Agent,Team,SLA_Status,Reopened,Resolution_Code,Department,Customer_ID,Channel,Description,Tags,Product,Customer_Satisfaction,Escalation_Level,Region,Device_Type,Operating_System,Resolution_Notes
TKT008065,2025-04-27,2025-04-30 05:02:00,Closed,Low,Request,Email,India,CL001,Network,0.5,Low,2025-04-27 01:02:00,Agent_099,Security,Breached,No,Configured,IT,CUST40056,Chat,User reported an issue.,email,VPN,1,L2,EMEA,Mobile,macOS,Resolved after troubleshooting.
TKT008066,2026-02-21,2026-02-22 21:51:00,Open,Low,Problem,Email,Germany,CL003,Login,0.86,High,2026-02-21 02:51:00,Agent_021,L2,Breached,Yes,Escalated,IT,CUST14306,Phone,User reported an issue.,email,ERP,4,L1,APAC,Desktop,Windows 11,Resolved after troubleshooting.
TKT008067,2025-04-12,2025-04-13 04:16:00,In Progress,High,Problem,Email,India,CL003,Network,0.57,Low,2025-04-12 01:16:00,Agent_008,L2,Met,Yes,Escalated,HR,CUST39761,Portal,User reported an issue.,network,VPN,1,L1,APAC,Laptop,macOS,Resolved after troubleshooting.
TKT008068,2026-06-11,2026-06-12 07:49:00,Resolved,Medium,Incident,Hardware,UK,CL003,Network,0.83,Medium,2026-06-11 01:49:00,Agent_032,L2,Breached,No,Fixed,IT,CUST86162,Phone,User reported an issue.,vpn,VPN,2,L2,EMEA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT008069,2026-03-25,2026-03-29 23:07:00,In Progress,Critical,Problem,Network,Canada,CL002,Network,0.81,Medium,2026-03-25 01:07:00,Agent_040,L2,Breached,Yes,Escalated,Finance,CUST20489,Email,User reported an issue.,email,ERP,5,L3,NA,Mobile,macOS,Resolved after troubleshooting.
TKT008070,2026-06-16,2026-06-16 18:57:00,Closed,High,Incident,Email,India,CL002,Software,0.53,Low,2026-06-16 02:57:00,Agent_021,L1,Met,Yes,Fixed,IT,CUST74049,Phone,User reported an issue.,network,ERP,5,L2,EMEA,Laptop,macOS,Resolved after troubleshooting.
TKT008071,2026-01-06,2026-01-10 00:21:00,Open,Critical,Problem,Network,UK,CL001,Network,0.79,Medium,2026-01-06 00:21:00,Agent_058,L2,Met,No,Escalated,Finance,CUST31176,Chat,User reported an issue.,network,ERP,5,L3,NA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT008072,2026-03-30,2026-04-03 00:22:00,Resolved,Medium,Incident,Hardware,India,CL001,Network,0.79,Medium,2026-03-30 00:22:00,Agent_018,L1,Breached,Yes,Escalated,HR,CUST16597,Email,User reported an issue.,email,Office365,4,L1,NA,Laptop,Windows 11,Resolved after troubleshooting.
TKT008073,2025-05-20,2025-05-21 09:49:00,In Progress,Critical,Incident,Network,USA,CL001,Login,0.79,Medium,2025-05-20 00:49:00,Agent_060,L1,Breached,No,Escalated,HR,CUST17725,Phone,User reported an issue.,email,Office365,1,L2,APAC,Laptop,Windows 11,Resolved after troubleshooting.
TKT008074,2025-01-26,2025-01-27 16:20:00,In Progress,Medium,Incident,Network,UK,CL003,Software,0.6,Low,2025-01-26 02:20:00,Agent_017,L1,Breached,No,Escalated,HR,CUST61929,Email,User reported an issue.,network,VPN,1,L1,NA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT008075,2025-12-10,2025-12-10 12:48:00,Closed,High,Incident,Network,Germany,CL002,Network,0.77,Medium,2025-12-10 00:48:00,Agent_006,L2,Breached,No,Configured,Finance,CUST65687,Email,User reported an issue.,vpn,VPN,4,L3,APAC,Mobile,Ubuntu,Resolved after troubleshooting.
TKT008076,2025-05-16,2025-05-19 21:44:00,Resolved,Low,Incident,Network,India,CL002,Software,0.83,Medium,2025-05-16 02:44:00,Agent_098,L2,Met,No,Fixed,HR,CUST19914,Portal,User reported an issue.,vpn,ERP,2,L1,APAC,Mobile,Ubuntu,Resolved after troubleshooting.
TKT008077,2025-06-04,2025-06-08 08:19:00,Closed,High,Problem,Software,USA,CL002,Login,0.94,High,2025-06-04 00:19:00,Agent_019,L1,Breached,No,Escalated,HR,CUST34370,Phone,User reported an issue.,vpn,ERP,4,L2,NA,Laptop,Windows 11,Resolved after troubleshooting.
TKT008078,2025-12-16,2025-12-20 01:26:00,Closed,High,Incident,Email,USA,CL003,Login,0.9,High,2025-12-16 02:26:00,Agent_079,Security,Breached,No,Fixed,IT,CUST64920,Email,User reported an issue.,network,ERP,4,L1,NA,Mobile,Windows 11,Resolved after troubleshooting.
TKT008079,2025-04-22,2025-04-25 02:28:00,Resolved,High,Request,Hardware,UK,CL003,Network,0.52,Low,2025-04-22 01:28:00,Agent_071,L2,Breached,No,Fixed,HR,CUST24635,Phone,User reported an issue.,vpn,VPN,5,L2,EMEA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT008080,2025-04-13,2025-04-17 06:26:00,In Progress,High,Incident,Hardware,Canada,CL003,Software,0.66,Low,2025-04-13 02:26:00,Agent_065,L2,Breached,Yes,Configured,Finance,CUST46085,Chat,User reported an issue.,email,Office365,3,L1,EMEA,Desktop,Windows 11,Resolved after troubleshooting.
TKT008081,2025-11-16,2025-11-18 11:46:00,Open,Low,Incident,Security,USA,CL003,Login,0.8,Medium,2025-11-16 01:46:00,Agent_068,L1,Breached,Yes,Fixed,Finance,CUST23496,Email,User reported an issue.,vpn,VPN,1,L1,APAC,Laptop,Windows 11,Resolved after troubleshooting.
TKT008082,2026-05-27,2026-05-30 05:25:00,Resolved,Critical,Incident,Network,UK,CL001,Software,0.95,High,2026-05-27 00:25:00,Agent_022,Security,Breached,No,Escalated,HR,CUST23245,Phone,User reported an issue.,email,ERP,2,L3,EMEA,Mobile,macOS,Resolved after troubleshooting.
TKT008083,2026-05-19,2026-05-23 11:42:00,Open,Low,Incident,Software,Germany,CL003,Network,0.57,Low,2026-05-19 00:42:00,Agent_056,L2,Met,No,Fixed,HR,CUST90870,Email,User reported an issue.,network,Office365,3,L1,EMEA,Mobile,Windows 11,Resolved after troubleshooting.
TKT008084,2026-05-26,2026-05-27 05:38:00,Open,Medium,Problem,Security,USA,CL001,Login,0.88,High,2026-05-26 00:38:00,Agent_086,L2,Breached,Yes,Fixed,IT,CUST32010,Chat,User reported an issue.,network,ERP,1,L3,NA,Mobile,macOS,Resolved after troubleshooting.
TKT008085,2026-04-16,2026-04-19 08:55:00,In Progress,Low,Problem,Email,India,CL003,Login,0.76,Medium,2026-04-16 00:55:00,Agent_039,L2,Met,No,Fixed,IT,CUST28243,Phone,User reported an issue.,vpn,Office365,2,L1,APAC,Desktop,Windows 11,Resolved after troubleshooting.
TKT008086,2025-08-18,2025-08-18 13:42:00,Closed,Medium,Incident,Email,Canada,CL001,Login,0.65,Low,2025-08-18 00:42:00,Agent_081,L1,Met,Yes,Fixed,HR,CUST16437,Email,User reported an issue.,vpn,VPN,5,L2,EMEA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT008087,2026-06-20,2026-06-24 19:59:00,Resolved,Low,Incident,Email,Canada,CL003,Software,0.88,High,2026-06-20 01:59:00,Agent_009,L1,Breached,No,Configured,Finance,CUST50316,Phone,User reported an issue.,network,ERP,3,L3,EMEA,Desktop,Windows 11,Resolved after troubleshooting.
TKT008088,2025-08-07,2025-08-08 10:50:00,Open,Medium,Problem,Security,Canada,CL003,Login,0.97,High,2025-08-07 00:50:00,Agent_018,Security,Met,Yes,Escalated,Finance,CUST66891,Portal,User reported an issue.,network,ERP,4,L2,EMEA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT008089,2025-02-18,2025-02-18 10:39:00,Closed,Critical,Incident,Email,USA,CL001,Software,0.76,Medium,2025-02-18 01:39:00,Agent_050,L1,Met,No,Fixed,IT,CUST21965,Email,User reported an issue.,network,Office365,5,L3,EMEA,Mobile,macOS,Resolved after troubleshooting.
TKT008090,2026-03-08,2026-03-11 20:55:00,In Progress,Low,Problem,Software,India,CL001,Network,0.91,High,2026-03-08 01:55:00,Agent_088,L1,Breached,No,Escalated,Finance,CUST15231,Chat,User reported an issue.,vpn,ERP,3,L3,NA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT008091,2026-04-11,2026-04-13 05:11:00,Closed,Low,Incident,Hardware,UK,CL002,Login,0.97,High,2026-04-11 00:11:00,Agent_097,Security,Met,No,Fixed,HR,CUST11356,Email,User reported an issue.,network,ERP,3,L1,NA,Mobile,macOS,Resolved after troubleshooting.
TKT008092,2025-07-27,2025-07-30 21:22:00,In Progress,Medium,Request,Software,India,CL001,Login,0.78,Medium,2025-07-27 00:22:00,Agent_056,L2,Met,Yes,Escalated,IT,CUST89282,Phone,User reported an issue.,vpn,ERP,2,L2,NA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT008093,2026-02-23,2026-02-23 02:30:00,Open,Medium,Incident,Network,Canada,CL003,Login,0.93,High,2026-02-23 00:30:00,Agent_053,Security,Met,No,Fixed,IT,CUST54941,Phone,User reported an issue.,network,VPN,4,L3,APAC,Laptop,Ubuntu,Resolved after troubleshooting.
TKT008094,2026-03-11,2026-03-12 23:52:00,In Progress,Critical,Incident,Email,Germany,CL001,Login,0.6,Low,2026-03-11 00:52:00,Agent_010,L1,Breached,Yes,Fixed,IT,CUST23826,Email,User reported an issue.,vpn,VPN,2,L3,EMEA,Mobile,macOS,Resolved after troubleshooting.
TKT008095,2026-02-18,2026-02-19 19:37:00,Closed,Critical,Problem,Hardware,USA,CL003,Network,0.6,Low,2026-02-18 02:37:00,Agent_030,L1,Met,Yes,Configured,Finance,CUST99271,Chat,User reported an issue.,vpn,VPN,3,L2,APAC,Mobile,macOS,Resolved after troubleshooting.
TKT008096,2026-05-24,2026-05-25 03:24:00,In Progress,Low,Request,Software,USA,CL003,Network,0.69,Low,2026-05-24 02:24:00,Agent_100,Security,Met,No,Escalated,IT,CUST44322,Email,User reported an issue.,email,ERP,5,L2,APAC,Laptop,Ubuntu,Resolved after troubleshooting.
TKT008097,2026-02-07,2026-02-07 23:44:00,Resolved,Low,Request,Security,UK,CL003,Network,0.91,High,2026-02-07 02:44:00,Agent_034,L1,Breached,No,Fixed,Finance,CUST31905,Email,User reported an issue.,email,Office365,4,L1,APAC,Mobile,macOS,Resolved after troubleshooting.
TKT008098,2026-06-07,2026-06-07 20:48:00,In Progress,Critical,Problem,Security,India,CL003,Login,0.68,Low,2026-06-07 00:48:00,Agent_051,L1,Breached,Yes,Configured,HR,CUST31648,Portal,User reported an issue.,email,ERP,3,L3,EMEA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT008099,2025-12-07,2025-12-11 20:47:00,Resolved,Critical,Incident,Email,Canada,CL002,Login,0.65,Low,2025-12-07 01:47:00,Agent_039,L1,Met,No,Fixed,Finance,CUST71888,Chat,User reported an issue.,network,VPN,5,L2,NA,Mobile,Windows 11,Resolved after troubleshooting.
TKT008100,2026-04-17,2026-04-17 19:09:00,In Progress,Medium,Request,Email,India,CL003,Network,0.98,High,2026-04-17 01:09:00,Agent_051,L2,Met,No,Configured,Finance,CUST85443,Email,User reported an issue.,network,ERP,1,L3,EMEA,Mobile,macOS,Resolved after troubleshooting.
TKT008101,2025-09-25,2025-09-28 02:33:00,In Progress,Critical,Problem,Software,USA,CL003,Login,0.51,Low,2025-09-25 02:33:00,Agent_081,L2,Breached,No,Escalated,Finance,CUST21494,Chat,User reported an issue.,network,VPN,5,L2,EMEA,Mobile,macOS,Resolved after troubleshooting.
TKT008102,2026-01-28,2026-01-30 19:50:00,Resolved,Critical,Problem,Software,India,CL001,Network,0.78,Medium,2026-01-28 02:50:00,Agent_060,L1,Met,No,Escalated,Finance,CUST56266,Phone,User reported an issue.,vpn,VPN,2,L1,APAC,Mobile,Windows 11,Resolved after troubleshooting.
TKT008103,2026-04-13,2026-04-14 20:49:00,In Progress,High,Incident,Network,UK,CL002,Login,0.55,Low,2026-04-13 02:49:00,Agent_078,L2,Met,Yes,Configured,IT,CUST67186,Phone,User reported an issue.,vpn,VPN,5,L1,EMEA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT008104,2025-01-28,2025-01-31 17:53:00,In Progress,High,Request,Network,Germany,CL002,Software,0.98,High,2025-01-28 00:53:00,Agent_088,Security,Breached,Yes,Escalated,Finance,CUST15258,Phone,User reported an issue.,vpn,VPN,4,L2,EMEA,Laptop,macOS,Resolved after troubleshooting.
TKT008105,2025-03-16,2025-03-17 19:55:00,Closed,High,Incident,Hardware,Canada,CL001,Software,0.9,High,2025-03-16 01:55:00,Agent_032,L1,Breached,No,Fixed,Finance,CUST59189,Phone,User reported an issue.,email,VPN,2,L1,NA,Laptop,Windows 11,Resolved after troubleshooting.
TKT008106,2026-04-05,2026-04-08 22:38:00,Open,Low,Problem,Network,UK,CL001,Software,0.57,Low,2026-04-05 01:38:00,Agent_097,L1,Met,No,Fixed,Finance,CUST85244,Portal,User reported an issue.,email,ERP,4,L1,EMEA,Desktop,macOS,Resolved after troubleshooting.
TKT008107,2026-04-11,2026-04-12 01:24:00,Closed,Medium,Problem,Hardware,India,CL003,Login,0.79,Medium,2026-04-11 01:24:00,Agent_097,L1,Met,Yes,Fixed,Finance,CUST34705,Email,User reported an issue.,network,Office365,3,L1,EMEA,Desktop,macOS,Resolved after troubleshooting.
TKT008108,2025-03-11,2025-03-13 17:42:00,Closed,Low,Request,Security,UK,CL001,Software,0.65,Low,2025-03-11 00:42:00,Agent_074,Security,Breached,Yes,Escalated,IT,CUST24061,Phone,User reported an issue.,vpn,Office365,1,L1,NA,Mobile,Windows 11,Resolved after troubleshooting.
TKT008109,2025-12-04,2025-12-05 23:33:00,Resolved,High,Request,Email,Canada,CL001,Software,0.86,High,2025-12-04 02:33:00,Agent_014,L1,Breached,No,Fixed,HR,CUST88086,Chat,User reported an issue.,network,ERP,3,L2,EMEA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT008110,2025-11-14,2025-11-17 01:32:00,Open,Low,Request,Security,Canada,CL003,Network,0.97,High,2025-11-14 00:32:00,Agent_089,L2,Met,No,Escalated,Finance,CUST87367,Email,User reported an issue.,network,VPN,2,L3,APAC,Laptop,macOS,Resolved after troubleshooting.
TKT008111,2025-03-20,2025-03-23 18:34:00,Closed,High,Problem,Hardware,Germany,CL003,Login,0.57,Low,2025-03-20 02:34:00,Agent_013,L1,Breached,Yes,Escalated,IT,CUST11005,Chat,User reported an issue.,vpn,VPN,2,L3,APAC,Laptop,Windows 11,Resolved after troubleshooting.
TKT008112,2025-04-20,2025-04-23 01:51:00,Resolved,Low,Problem,Hardware,India,CL002,Login,0.8,Medium,2025-04-20 01:51:00,Agent_081,L2,Met,No,Escalated,Finance,CUST85067,Phone,User reported an issue.,vpn,ERP,5,L2,NA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT008113,2026-01-29,2026-01-29 20:36:00,In Progress,Critical,Request,Hardware,USA,CL001,Software,0.86,High,2026-01-29 00:36:00,Agent_061,Security,Breached,No,Configured,HR,CUST58147,Chat,User reported an issue.,network,Office365,5,L2,EMEA,Laptop,macOS,Resolved after troubleshooting.
TKT008114,2026-05-15,2026-05-15 12:26:00,In Progress,Low,Problem,Software,Germany,CL001,Login,0.51,Low,2026-05-15 00:26:00,Agent_017,Security,Breached,No,Escalated,Finance,CUST33841,Email,User reported an issue.,email,Office365,4,L3,APAC,Laptop,Ubuntu,Resolved after troubleshooting.
TKT008115,2026-05-24,2026-05-28 09:51:00,Open,Medium,Incident,Email,Germany,CL003,Network,0.93,High,2026-05-24 02:51:00,Agent_066,Security,Met,No,Escalated,HR,CUST43011,Chat,User reported an issue.,vpn,Office365,1,L1,EMEA,Mobile,Windows 11,Resolved after troubleshooting.
TKT008116,2026-01-06,2026-01-10 17:13:00,In Progress,Critical,Request,Software,Canada,CL001,Software,0.71,Medium,2026-01-06 01:13:00,Agent_010,L2,Breached,Yes,Escalated,HR,CUST22221,Phone,User reported an issue.,email,VPN,2,L3,EMEA,Mobile,Ubuntu,Resolved after troubleshooting.
TKT008117,2026-02-13,2026-02-17 11:29:00,Resolved,Low,Request,Email,Germany,CL002,Login,0.93,High,2026-02-13 00:29:00,Agent_030,L1,Met,Yes,Fixed,Finance,CUST13782,Email,User reported an issue.,email,Office365,3,L2,APAC,Mobile,Ubuntu,Resolved after troubleshooting.
TKT008118,2025-10-07,2025-10-11 03:47:00,Open,High,Incident,Security,Canada,CL003,Login,0.81,Medium,2025-10-07 01:47:00,Agent_087,Security,Breached,Yes,Configured,HR,CUST85237,Phone,User reported an issue.,vpn,Office365,4,L1,APAC,Mobile,Ubuntu,Resolved after troubleshooting.
TKT008119,2025-11-30,2025-12-03 07:53:00,In Progress,Medium,Request,Email,India,CL001,Login,0.82,Medium,2025-11-30 02:53:00,Agent_020,Security,Breached,No,Fixed,HR,CUST68737,Phone,User reported an issue.,email,Office365,3,L3,EMEA,Mobile,macOS,Resolved after troubleshooting.
TKT008120,2026-02-21,2026-02-21 17:50:00,Resolved,High,Request,Network,Germany,CL001,Network,0.71,Medium,2026-02-21 02:50:00,Agent_015,Security,Met,No,Configured,IT,CUST63032,Email,User reported an issue.,vpn,VPN,4,L1,APAC,Laptop,Windows 11,Resolved after troubleshooting.
TKT008121,2025-07-04,2025-07-04 21:50:00,Resolved,Critical,Incident,Security,UK,CL001,Login,0.62,Low,2025-07-04 00:50:00,Agent_005,L2,Breached,Yes,Fixed,IT,CUST94219,Portal,User reported an issue.,email,Office365,2,L1,EMEA,Desktop,macOS,Resolved after troubleshooting.
TKT008122,2025-03-11,2025-03-12 08:43:00,Resolved,Low,Request,Network,Canada,CL002,Login,0.65,Low,2025-03-11 00:43:00,Agent_034,L2,Breached,No,Fixed,Finance,CUST96981,Portal,User reported an issue.,email,VPN,5,L1,EMEA,Mobile,macOS,Resolved after troubleshooting.
TKT008123,2026-01-14,2026-01-15 09:32:00,In Progress,Medium,Problem,Software,UK,CL001,Network,0.69,Low,2026-01-14 01:32:00,Agent_092,Security,Met,Yes,Escalated,IT,CUST66960,Portal,User reported an issue.,email,VPN,1,L1,EMEA,Desktop,macOS,Resolved after troubleshooting.
TKT008124,2026-03-15,2026-03-16 00:07:00,Open,Critical,Request,Network,India,CL003,Software,0.98,High,2026-03-15 00:07:00,Agent_025,Security,Breached,No,Fixed,HR,CUST64410,Email,User reported an issue.,vpn,ERP,2,L2,NA,Laptop,macOS,Resolved after troubleshooting.
TKT008125,2025-05-14,2025-05-16 09:35:00,Open,Critical,Problem,Email,USA,CL001,Login,0.85,High,2025-05-14 01:35:00,Agent_064,L1,Met,No,Configured,Finance,CUST64381,Portal,User reported an issue.,email,VPN,5,L2,APAC,Laptop,Windows 11,Resolved after troubleshooting.
TKT008126,2025-06-21,2025-06-22 17:35:00,Resolved,High,Incident,Network,Canada,CL003,Login,0.51,Low,2025-06-21 00:35:00,Agent_033,Security,Met,Yes,Fixed,IT,CUST16575,Portal,User reported an issue.,network,ERP,3,L3,APAC,Desktop,macOS,Resolved after troubleshooting.
TKT008127,2025-02-08,2025-02-10 07:30:00,Closed,High,Request,Email,USA,CL001,Login,0.64,Low,2025-02-08 00:30:00,Agent_025,L2,Met,Yes,Escalated,IT,CUST84397,Email,User reported an issue.,email,VPN,3,L2,EMEA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT008128,2026-06-21,2026-06-25 07:16:00,Open,Critical,Problem,Security,UK,CL001,Software,0.81,Medium,2026-06-21 01:16:00,Agent_039,Security,Met,Yes,Escalated,HR,CUST10862,Portal,User reported an issue.,vpn,VPN,5,L3,NA,Mobile,Windows 11,Resolved after troubleshooting.
TKT008129,2025-12-23,2025-12-25 08:48:00,Open,High,Request,Email,Germany,CL003,Network,0.89,High,2025-12-23 00:48:00,Agent_006,Security,Met,Yes,Escalated,HR,CUST88997,Portal,User reported an issue.,vpn,ERP,1,L1,APAC,Desktop,Ubuntu,Resolved after troubleshooting.
TKT008130,2025-09-15,2025-09-15 16:17:00,Open,Critical,Request,Software,Germany,CL003,Software,0.56,Low,2025-09-15 01:17:00,Agent_022,L1,Breached,Yes,Escalated,HR,CUST38877,Chat,User reported an issue.,network,ERP,5,L1,APAC,Laptop,Ubuntu,Resolved after troubleshooting.
TKT008131,2025-01-25,2025-01-25 17:18:00,In Progress,Low,Request,Email,Canada,CL001,Login,0.67,Low,2025-01-25 00:18:00,Agent_064,L1,Breached,No,Configured,Finance,CUST52307,Portal,User reported an issue.,vpn,ERP,2,L1,EMEA,Desktop,Ubuntu,Resolved after troubleshooting.
TKT008132,2025-04-23,2025-04-25 09:12:00,In Progress,Medium,Request,Network,UK,CL003,Login,0.56,Low,2025-04-23 02:12:00,Agent_052,L2,Met,Yes,Escalated,Finance,CUST21433,Phone,User reported an issue.,email,ERP,1,L3,APAC,Desktop,Windows 11,Resolved after troubleshooting.
TKT008133,2026-04-20,2026-04-24 16:53:00,Open,Medium,Request,Email,Germany,CL001,Network,0.85,High,2026-04-20 01:53:00,Agent_066,Security,Met,No,Fixed,HR,CUST76048,Email,User reported an issue.,email,VPN,5,L3,NA,Laptop,Ubuntu,Resolved after troubleshooting.
TKT008134,2025-05-29,2025-05-29 18:51:00,In Progress,High,Incident,Email,India,CL003,Software,0.75,Medium,2025-05-29 02:51:00,Agent_069,L1,Breached,Yes,Escalated,Finance,CUST38581,Phone,User reported an issue.,vpn,Office365,4,L2,EMEA,Laptop,Windows 11,Resolved after troubleshooting.
TKT008135,2025-11-20,2025-11-24 11:27:00,In Progress,Critical,Request,Email,USA,CL001,Login,0.62,Low,2025-11-20 00:27:00,Agent_082,Security,Met,Yes,Configured,IT,CUST33446,Email,User reported an issue.,network,ERP,5,L1,APAC,Laptop,Ubuntu,Resolved after troubleshooting.
TKT008136,2025-05-03,2025-05-04 10:20:00,Open,Low,Incident,Software,Canada,CL002,Software,0.96,High,2025-05-03 02:20:00,Agent_012,L1,Breached,No,Escalated,IT,CUST11543,Chat,User reported an issue.,network,VPN,2,L3,NA,Mobile,macOS,Resolved after troubleshooting.
TKT008137,2025-12-14,2025-12-18 07:20:00,Resolved,High,Request,Email,India,CL002,Software,0.61,Low,2025-12-14 02:20:00,Agent_054,Security,Breached,Yes,Configured,Finance,CUST64797,Chat,User reported an issue.,vpn,ERP,1,L3,APAC,Mobile,macOS,Resolved after troubleshooting.
TKT008138,2025-01-07,2025-01-11 10:57:00,Resolved,Low,Problem,Security,Germany,CL001,Login,0.91,High,2025-01-07 00:57:00,Agent_049,Security,Breached,Yes,Configured,IT,CUST30240,Phone,User reported an issue.,email,VPN,4,L3,EMEA,Mobile,Windows 11,Resolved after troubleshooting.
TKT008139,2026-03-30,2026-04-02 03:48:00,Open,High,Incident,Network,UK,CL002,Software,0.6,Low,2026-03-30 00:48:00,Agent_038,Security,Breached,Yes,Escalated,Finance,CUST51215,Phone,User reported an issue.,vpn,ERP,2,L2,APAC,Desktop,macOS,Resolved after troubleshooting.
TKT008140,2025-05-25,2025-05-27 01:19:00,Resolved,Critical,Request,Security,India,CL003,Network,0.84,Medium,2025-05-25 02:19:00,Agent_064,Security,Met,No,Fixed,Finance,CUST43220,Email,User reported an issue.,vpn,Office365,1,L1,NA,Laptop,macOS,Resolved after troubleshooting.
TKT008141,2025-04-17,2025-04-18 14:32:00,Open,Low,Request,Network,Canada,CL001,Network,0.61,Low,2025-04-17 00:32:00,Agent_050,L2,Met,No,Fixed,IT,CUST28093,Phone,User reported an issue.,network,Office365,4,L3,NA,Laptop,Windows 11,Resolved after troubleshooting.
