Ticket_ID,Created_Date,Resolution_Date,Status,Priority,Ticket_Type,Category,Country,Region,Latitude,Longitude,Cluster_ID,Cluster_Name,Similarity_Score,Similarity_Level,First_Response_Date,Assigned_Agent,Team,SLA_Status,Reopened,Resolution_Code,Department,Customer_ID,Channel,Description,Tags,Product,Customer_Satisfaction,Escalation_Level,Device_Type,Operating_System,Resolution_Notes,Resolution_Duration,Priority_Score,First_Response_Time,Queue
TCK-09401,2025-10-03 12:04:00,2025-10-06 18:08:27,Resolved,Medium,Change,Access Management,Singapore,APAC,-0.9095,105.2636,1,Login & Access Failures,0.529,Medium,2025-10-03 17:23:02,Agent_028,Security Team,Within SLA,No,Duplicate,Marketing,CUST-5497,Phone,User unable to access Cloud Storage due to permission/role issue.,config-error,Cloud Storage,,0,Mobile,Android,Issue resolved via duplicate.,3.0,2,5.317222222222222,Network Support
TCK-09402,2025-09-19 16:34:00,2025-09-23 17:59:18,Closed,Low,Incident,Database,Brazil,AMER,-12.0217,-54.22,8,Database Query Failures,0.945,High,2025-09-19 16:42:49,Agent_008,Database Team,Within SLA,No,No Fix Needed,Operations,CUST-1807,Email,Query timeout / failure reported when ERP Suite accessed backend database.,"urgent, new-user, on-prem",ERP Suite,,0,Laptop,macOS,Issue resolved via no fix needed.,4.0,1,0.14694444444444443,Access Management
TCK-09403,2025-04-08 00:30:00,,In Progress,High,Change,Network,UK,EMEA,57.5873,-4.9841,2,Network Connectivity Issues,0.652,Medium,2025-04-08 02:57:04,Agent_020,Infrastructure Team,Breached,No,Pending,Marketing,CUST-3966,Portal,Connectivity issue reported affecting access to Cloud Storage.,on-prem,Cloud Storage,0,0,Mobile,Android,No Resolution Yet,,3,2.451111111111111,Service Desk
TCK-09404,2025-03-30 01:54:00,2025-04-03 23:40:13,Closed,Medium,Request,Network,India,APAC,20.5159,76.8034,2,Network Connectivity Issues,0.587,Medium,2025-03-30 09:29:29,Agent_008,Infrastructure Team,Breached,No,Fixed,Marketing,CUST-5217,Email,Connectivity issue reported affecting access to Mobile App.,new-user,Mobile App,,0,Mobile,Android,Issue resolved via fixed.,4.0,2,7.591388888888889,Security Operations
TCK-09405,2025-02-07 16:02:00,,Open,Medium,Incident,Hardware,India,APAC,21.0892,80.0861,6,Hardware Malfunctions,0.802,High,2025-02-07 17:01:02,Agent_004,Infrastructure Team,Breached,No,Pending,Finance,CUST-2271,Portal,Hardware fault reported on laptop impacting VPN Client usage.,new-user,VPN Client,0,0,Laptop,macOS,No Resolution Yet,,2,0.9838888888888889,Security Operations
TCK-09406,2025-06-23 21:04:00,2025-06-28 19:55:25,Closed,Low,Incident,Access Management,France,EMEA,46.5875,-0.2368,1,Login & Access Failures,0.611,Medium,2025-06-24 06:18:16,Agent_019,Helpdesk,Within SLA,No,Fixed,Procurement,CUST-3536,Phone,User unable to access CRM Portal due to permission/role issue.,"on-prem, third-party",CRM Portal,,0,Mobile,Android,Issue resolved via fixed.,4.0,1,9.237777777777778,Hardware Support
TCK-09407,2025-02-27 18:04:00,2025-02-28 15:52:06,Resolved,High,Incident,Access Management,UK,EMEA,54.8418,-5.9063,1,Login & Access Failures,0.528,Medium,2025-02-27 20:36:11,Agent_016,Security Team,Within SLA,No,Fixed,Procurement,CUST-1352,Email,User unable to access VPN Client due to permission/role issue.,"latency, upgrade",VPN Client,,2,Laptop,Windows,Issue resolved via fixed.,0.0,3,2.536388888888889,Application Support
TCK-09408,2025-06-27 08:06:00,2025-06-30 12:25:29,Closed,Medium,Request,Network,Mexico,AMER,22.737,-102.5738,13,Server Downtime,0.955,High,2025-06-27 10:47:39,Agent_005,Infrastructure Team,Within SLA,No,Fixed,Finance,CUST-3889,Portal,Connectivity issue reported affecting access to VPN Client.,"data-loss, urgent, on-prem",VPN Client,,0,Server,Windows Server,Issue resolved via fixed.,3.0,2,2.694166666666667,Access Management
TCK-09409,2025-04-07 01:14:00,2025-04-09 13:05:32,Resolved,Medium,Request,Access Management,China,APAC,37.3581,105.5928,1,Login & Access Failures,0.652,Medium,2025-04-07 05:06:05,Agent_010,Security Team,Within SLA,No,Cannot Reproduce,Procurement,CUST-1277,Phone,User unable to access Mobile App due to permission/role issue.,"license, firewall",Mobile App,,0,Tablet,iOS,Issue resolved via cannot reproduce.,2.0,2,3.8680555555555554,Hardware Support
TCK-09410,2025-12-29 12:39:00,2025-12-31 18:17:26,Closed,Medium,Incident,Database,UK,EMEA,55.9217,-4.5815,8,Database Query Failures,0.819,High,2025-12-29 18:32:51,Agent_028,Database Team,Within SLA,No,No Fix Needed,Finance,CUST-5999,Phone,Query timeout / failure reported when API Gateway accessed backend database.,new-user,API Gateway,,2,Mobile,Android,Issue resolved via no fix needed.,2.0,2,5.8975,Hardware Support
TCK-09411,2025-08-13 16:47:00,2025-08-18 03:29:45,Closed,Low,Incident,Security,India,APAC,22.5134,80.8167,11,Suspicious Login Attempts,0.904,High,2025-08-15 15:29:14,Agent_012,Security Team,Within SLA,No,Workaround Applied,Operations,CUST-1307,Chat,Potential security concern flagged involving Internal Wiki access logs.,urgent,Internal Wiki,,0,Mobile,iOS,Issue resolved via workaround applied.,4.0,1,46.70388888888889,Service Desk
TCK-09412,2025-04-28 01:57:00,2025-04-29 17:52:05,Closed,Medium,Request,Network,Germany,EMEA,48.8223,9.7573,2,Network Connectivity Issues,0.581,Medium,2025-04-28 14:05:40,Agent_025,Network Team,Within SLA,No,Duplicate,HR,CUST-1646,Portal,Connectivity issue reported affecting access to VPN Client.,"firewall, password-reset, vip-customer",VPN Client,,0,Server,Windows Server,Issue resolved via duplicate.,1.0,2,12.144444444444444,Service Desk
TCK-09413,2025-06-10 13:32:00,2025-06-12 13:57:54,Closed,High,Incident,Security,UK,EMEA,56.5538,-4.3328,4,Security Vulnerabilities,0.631,Medium,2025-06-10 14:31:00,Agent_011,Security Team,Breached,No,Fixed,IT,CUST-4298,Email,Potential security concern flagged involving CRM Portal access logs.,"urgent, latency, license",CRM Portal,,0,Desktop,Windows,Issue resolved via fixed.,2.0,3,0.9833333333333333,Application Support
TCK-09414,2025-01-15 20:46:00,2025-01-20 21:15:44,Resolved,Low,Problem,Bug,India,APAC,20.4472,79.2911,5,Application Crashes / Bugs,0.906,High,2025-01-16 06:24:43,Agent_003,App Support,Within SLA,Yes,Workaround Applied,Sales,CUST-3379,Portal,Application error / unexpected behavior encountered while using HR Self-Service.,config-error,HR Self-Service,,0,Laptop,Linux,Issue resolved via workaround applied.,5.0,1,9.645277777777778,Service Desk
TCK-09415,2025-10-11 08:21:00,2025-10-20 16:24:06,Resolved,Low,Incident,Software,India,APAC,21.9909,80.5982,15,Patch & Update Failures,0.99,High,2025-10-11 15:59:36,Agent_005,App Support,Breached,No,Duplicate,HR,CUST-1003,Chat,Installation or update issue reported for API Gateway.,"cloud, data-loss, mobile",API Gateway,,0,Server,Linux,Issue resolved via duplicate.,9.0,1,7.6433333333333335,Access Management
TCK-09416,2025-02-11 06:27:00,,In Progress,High,Problem,Software,Brazil,AMER,-12.4865,-52.03,15,Patch & Update Failures,0.964,High,2025-02-11 07:50:20,Agent_035,Helpdesk,Breached,No,Pending,Operations,CUST-3178,Phone,Installation or update issue reported for Email Gateway.,upgrade,Email Gateway,0,0,Mobile,iOS,No Resolution Yet,,3,1.3888888888888888,Service Desk
TCK-09417,2025-12-09 12:07:00,2025-12-11 09:49:23,Closed,High,Problem,Software,Canada,AMER,53.6726,-104.8198,9,Software Installation Issues,0.899,High,2025-12-09 12:38:02,Agent_039,App Support,Breached,No,No Fix Needed,HR,CUST-1678,Email,Installation or update issue reported for CRM Portal.,"upgrade, new-user",CRM Portal,,0,Server,Linux,Issue resolved via no fix needed.,1.0,3,0.5172222222222222,Infrastructure Support
TCK-09418,2025-01-11 10:54:00,2025-01-12 17:12:20,Resolved,Critical,Incident,Security,India,APAC,22.082,79.0396,11,Suspicious Login Attempts,0.766,High,2025-01-11 11:26:48,Agent_035,Security Team,Breached,Yes,Workaround Applied,Operations,CUST-2291,Phone,Potential security concern flagged involving Billing System access logs.,"upgrade, urgent",Billing System,,0,Laptop,Windows,Issue resolved via workaround applied.,1.0,4,0.5466666666666666,Network Support
TCK-09419,2025-09-25 21:02:00,2025-10-02 03:18:03,Closed,Low,Request,Integration,Singapore,APAC,1.0134,103.4289,10,Data Sync / Integration Delays,0.867,High,2025-09-25 22:41:15,Agent_014,App Support,Within SLA,No,Workaround Applied,Finance,CUST-3576,Chat,User reported failure syncing data between API Gateway and third-party API.,"latency, upgrade, license",API Gateway,,3,Laptop,macOS,Issue resolved via workaround applied.,6.0,1,1.6541666666666666,Hardware Support
TCK-09420,2025-01-09 15:07:00,2025-01-13 00:18:43,Closed,Medium,Incident,Network,Canada,AMER,57.0705,-105.8975,2,Network Connectivity Issues,0.65,Medium,2025-01-09 15:52:19,Agent_010,Infrastructure Team,Within SLA,No,Cannot Reproduce,IT,CUST-1382,Portal,Connectivity issue reported affecting access to Mobile App.,"upgrade, new-user, recurring",Mobile App,,0,Laptop,Windows,Issue resolved via cannot reproduce.,3.0,2,0.7552777777777778,Security Operations
TCK-09421,2025-02-18 06:42:00,,In Progress,Medium,Problem,Integration,India,APAC,20.3476,78.4933,10,Data Sync / Integration Delays,0.817,High,2025-02-18 11:24:26,Agent_038,Cloud Ops,Breached,No,Pending,Procurement,CUST-1234,Email,User reported failure syncing data between CRM Portal and third-party API.,"firewall, on-prem",CRM Portal,0,0,Laptop,Windows,No Resolution Yet,,2,4.707222222222223,Network Support
TCK-09422,2025-07-26 17:24:00,2025-07-31 15:00:59,Resolved,Medium,Incident,Security,Singapore,APAC,-1.1168,101.3229,11,Suspicious Login Attempts,0.924,High,2025-07-26 19:44:45,Agent_013,Security Team,Breached,No,Fixed,Legal,CUST-4586,Email,Potential security concern flagged involving Cloud Storage access logs.,"mobile, password-reset, migration",Cloud Storage,,0,Mobile,Android,Issue resolved via fixed.,4.0,2,2.345833333333333,Infrastructure Support
TCK-09423,2025-10-26 08:21:00,2025-10-28 06:42:50,Closed,High,Request,Network,France,EMEA,44.9092,2.5904,13,Server Downtime,0.941,High,2025-10-26 09:15:05,Agent_039,Network Team,Breached,No,No Fix Needed,HR,CUST-2115,Portal,Connectivity issue reported affecting access to ERP Suite.,"migration, recurring, timeout",ERP Suite,,0,Desktop,Windows,Issue resolved via no fix needed.,1.0,3,0.9013888888888889,Access Management
TCK-09424,2025-08-19 16:14:00,2025-08-30 00:40:34,Closed,Low,Incident,Access Management,Germany,EMEA,49.5035,10.0479,1,Login & Access Failures,0.658,Medium,2025-08-20 02:07:42,Agent_020,Helpdesk,Breached,No,Cannot Reproduce,Finance,CUST-3512,Portal,User unable to access VPN Client due to permission/role issue.,"config-error, cloud",VPN Client,,0,Mobile,iOS,Issue resolved via cannot reproduce.,10.0,1,9.895,Database Support
TCK-09425,2025-09-19 20:34:00,2025-09-23 03:59:24,Resolved,High,Incident,Access Management,Australia,APAC,-26.5809,133.1903,1,Login & Access Failures,0.404,Low,2025-09-19 22:44:39,Agent_037,Helpdesk,Breached,No,Duplicate,HR,CUST-1132,Portal,User unable to access Mobile App due to permission/role issue.,urgent,Mobile App,,2,Laptop,Windows,Issue resolved via duplicate.,3.0,3,2.1775,Network Support
TCK-09426,2025-02-22 11:43:00,2025-02-26 16:03:42,Closed,Medium,Incident,Access Management,Australia,APAC,-27.6086,132.0296,1,Login & Access Failures,0.676,Medium,2025-02-22 15:58:01,Agent_027,Helpdesk,Breached,No,No Fix Needed,Marketing,CUST-5142,Chat,User unable to access API Gateway due to permission/role issue.,urgent,API Gateway,,0,Desktop,Windows,Issue resolved via no fix needed.,4.0,2,4.250277777777778,Service Desk
TCK-09427,2025-10-12 19:43:00,2025-10-15 22:16:11,Closed,Medium,Incident,Hardware,Mexico,AMER,24.9572,-101.5923,6,Hardware Malfunctions,0.705,Medium,2025-10-12 20:41:39,Agent_016,Infrastructure Team,Within SLA,No,Duplicate,Procurement,CUST-1966,Chat,Hardware fault reported on server impacting HR Self-Service usage.,"config-error, vip-customer, password-reset",HR Self-Service,,2,Server,Windows Server,Issue resolved via duplicate.,3.0,2,0.9775,Infrastructure Support
TCK-09428,2025-10-06 23:38:00,2025-10-18 01:02:59,Closed,Low,Incident,Network,France,EMEA,47.0245,4.1993,2,Network Connectivity Issues,0.637,Medium,2025-10-07 02:14:08,Agent_012,Infrastructure Team,Breached,No,Workaround Applied,Sales,CUST-2704,Phone,Connectivity issue reported affecting access to VPN Client.,password-reset,VPN Client,,0,Mobile,Android,Issue resolved via workaround applied.,11.0,1,2.602222222222222,Application Support
TCK-09429,2025-01-13 02:06:00,2025-01-13 23:29:00,Resolved,High,Request,Network,UK,EMEA,54.8639,-2.0579,2,Network Connectivity Issues,0.596,Medium,2025-01-13 02:58:15,Agent_017,Network Team,Within SLA,No,Fixed,Procurement,CUST-5049,Email,Connectivity issue reported affecting access to Email Gateway.,upgrade,Email Gateway,,1,Desktop,Linux,Issue resolved via fixed.,0.0,3,0.8708333333333333,Network Support
TCK-09430,2025-10-02 16:52:00,2025-10-09 17:34:24,Resolved,Medium,Incident,Network,Australia,APAC,-22.9137,132.8276,2,Network Connectivity Issues,0.617,Medium,2025-10-02 18:04:45,Agent_023,Network Team,Breached,No,User Error,HR,CUST-1643,Email,Connectivity issue reported affecting access to VPN Client.,"latency, new-user",VPN Client,,0,Tablet,Android,Issue resolved via user error.,7.0,2,1.2125,Security Operations
TCK-09431,2025-01-22 12:08:00,2025-01-25 16:44:58,Closed,Medium,Incident,Hardware,UAE,EMEA,22.44,52.7364,6,Hardware Malfunctions,0.89,High,2025-01-22 13:33:52,Agent_037,Helpdesk,Within SLA,No,No Fix Needed,HR,CUST-3986,Email,Hardware fault reported on laptop impacting ERP Suite usage.,upgrade,ERP Suite,,0,Laptop,Windows,Issue resolved via no fix needed.,3.0,2,1.431111111111111,Security Operations
TCK-09432,2025-02-01 02:33:00,2025-02-02 03:49:47,Closed,Critical,Incident,Bug,Philippines,APAC,14.5902,120.8855,5,Application Crashes / Bugs,0.629,Medium,2025-02-01 02:49:47,Agent_010,App Support,Breached,No,No Fix Needed,Marketing,CUST-2635,Portal,Application error / unexpected behavior encountered while using ERP Suite.,"migration, password-reset",ERP Suite,,0,Tablet,Android,Issue resolved via no fix needed.,1.0,4,0.2797222222222222,Application Support
TCK-09433,2025-02-03 02:52:00,2025-02-05 20:32:07,Closed,Medium,Request,Network,USA,AMER,34.7467,-94.7607,2,Network Connectivity Issues,0.649,Medium,2025-02-03 03:47:28,Agent_026,Network Team,Within SLA,No,Workaround Applied,Legal,CUST-1294,Portal,Connectivity issue reported affecting access to HR Self-Service.,third-party,HR Self-Service,,1,Laptop,Windows,Issue resolved via workaround applied.,2.0,2,0.9244444444444444,Infrastructure Support
TCK-09434,2025-04-21 03:53:00,2025-04-23 06:24:07,Closed,Medium,Request,Integration,Australia,APAC,-27.5463,131.6694,10,Data Sync / Integration Delays,0.914,High,2025-04-21 22:11:08,Agent_010,Cloud Ops,Within SLA,Yes,No Fix Needed,Procurement,CUST-2927,Phone,User reported failure syncing data between API Gateway and third-party API.,"license, on-prem, urgent",API Gateway,,2,Laptop,macOS,Issue resolved via no fix needed.,2.0,2,18.302222222222223,Access Management
TCK-09435,2025-11-02 23:06:00,2025-11-05 18:29:34,Resolved,Medium,Incident,Bug,USA,AMER,36.0772,-95.1407,5,Application Crashes / Bugs,0.804,High,2025-11-02 23:18:03,Agent_034,App Support,Within SLA,Yes,Fixed,IT,CUST-1983,Portal,Application error / unexpected behavior encountered while using CRM Portal.,"latency, data-loss",CRM Portal,,0,Desktop,Linux,Issue resolved via fixed.,2.0,2,0.20083333333333334,Hardware Support
TCK-09436,2025-12-09 02:52:00,2025-12-10 20:21:36,Resolved,High,Incident,Software,France,EMEA,48.4466,0.9751,9,Software Installation Issues,0.835,High,2025-12-09 03:16:48,Agent_014,Helpdesk,Within SLA,Yes,No Fix Needed,Finance,CUST-2024,Portal,Installation or update issue reported for Email Gateway.,"migration, recurring",Email Gateway,,0,Tablet,Windows,Issue resolved via no fix needed.,1.0,3,0.41333333333333333,Service Desk
TCK-09437,2025-08-05 18:17:00,2025-08-10 07:10:38,Resolved,Medium,Request,Access Management,USA,AMER,38.7509,-95.2584,14,Permission / Role Errors,0.891,High,2025-08-05 22:44:06,Agent_026,Helpdesk,Breached,No,Workaround Applied,HR,CUST-2043,Phone,User unable to access Internal Wiki due to permission/role issue.,cloud,Internal Wiki,,0,Tablet,Windows,Issue resolved via workaround applied.,4.0,2,4.451666666666667,Infrastructure Support
TCK-09438,2025-02-28 14:39:00,2025-03-01 13:41:27,Resolved,High,Request,Network,UK,EMEA,52.9696,-1.7699,2,Network Connectivity Issues,0.689,Medium,2025-02-28 16:47:30,Agent_005,Network Team,Within SLA,No,Workaround Applied,Sales,CUST-5800,Portal,Connectivity issue reported affecting access to Billing System.,license,Billing System,,0,Tablet,Windows,Issue resolved via workaround applied.,0.0,3,2.1416666666666666,Application Support
TCK-09439,2025-10-03 18:04:00,2025-10-06 05:29:53,Closed,Medium,Request,Performance,Philippines,APAC,10.454,122.1054,7,Performance Degradation,0.886,High,2025-10-04 07:32:57,Agent_039,Infrastructure Team,Within SLA,No,No Fix Needed,Finance,CUST-4456,Walk-in,User reported significant slowdown while using Cloud Storage.,"latency, upgrade",Cloud Storage,,0,Tablet,Android,Issue resolved via no fix needed.,2.0,2,13.4825,Hardware Support
TCK-09440,2025-01-02 08:08:00,2025-01-03 18:34:39,Resolved,High,Incident,Access Management,Canada,AMER,58.6232,-104.3657,1,Login & Access Failures,0.592,Medium,2025-01-02 10:34:04,Agent_024,Security Team,Within SLA,No,Fixed,Sales,CUST-3136,Email,User unable to access VPN Client due to permission/role issue.,"timeout, mobile, new-user",VPN Client,,1,Laptop,macOS,Issue resolved via fixed.,1.0,3,2.4344444444444444,Hardware Support
TCK-09441,2025-10-23 14:24:00,2025-10-28 22:04:30,Resolved,High,Incident,Access Management,Japan,APAC,37.5318,139.3756,1,Login & Access Failures,0.533,Medium,2025-10-23 15:22:46,Agent_036,Security Team,Breached,No,Duplicate,Procurement,CUST-1464,Walk-in,User unable to access VPN Client due to permission/role issue.,cloud,VPN Client,,1,Desktop,Linux,Issue resolved via duplicate.,5.0,3,0.9794444444444445,Infrastructure Support
TCK-09442,2025-04-27 07:22:00,2025-05-07 06:00:54,Resolved,Low,Change,Integration,Australia,APAC,-23.7152,133.806,3,API Integration Errors,0.672,Medium,2025-04-27 09:44:41,Agent_036,App Support,Breached,No,Fixed,Finance,CUST-5218,Phone,User reported failure syncing data between VPN Client and third-party API.,"latency, on-prem, mobile",VPN Client,,0,Server,Linux,Issue resolved via fixed.,9.0,1,2.3780555555555556,Access Management
TCK-09443,2025-08-06 18:36:00,2025-08-10 19:15:03,Closed,Low,Incident,Network,UK,EMEA,57.3802,-4.6253,2,Network Connectivity Issues,0.559,Medium,2025-08-07 00:17:30,Agent_009,Infrastructure Team,Within SLA,No,Duplicate,HR,CUST-2957,Phone,Connectivity issue reported affecting access to Cloud Storage.,"on-prem, migration",Cloud Storage,,0,Mobile,Android,Issue resolved via duplicate.,4.0,1,5.691666666666666,Network Support
